"-0.15551182627677917,0.047276247292757034,0.032407552003860474,-0.05751956254243851,-0.022288357838988304,-0.028251245617866516,-0.03720574080944061,-0.11239483952522278,0.09158018976449966,-0.15461285412311554,0.19260342419147491,-0.05648808181285858,-0.2384161353111267,-0.10810472071170807,-0.07099191844463348,0.05699027329683304,-0.07245542109012604,-0.22110040485858917,-0.1023530513048172,-0.033518895506858826,0.005280387122184038,-0.02906525880098343,-0.08044837415218353,0.039397094398736954,-0.1531352996826172,-0.3306841552257538,-0.08883985877037048,-0.06218573451042175,0.06998009979724884,-0.07098301500082016,-0.06780392676591873,-0.04741622880101204,-0.24437734484672546,-0.03312526270747185,-0.013622808270156384,0.15616869926452637,0.08242444694042206,0.0396968349814415,0.18631209433078766,-0.0031462013721466064,-0.1787446290254593,-0.0030338605865836143,0.06524411588907242,0.2617860436439514,0.1077817901968956,0.10109435766935349,0.037170588970184326,-0.023679785430431366,0.09011026471853256,-0.2598894238471985,0.12181702256202698,0.10156422108411789,0.16028107702732086,0.03906274959445,0.09317458420991898,-0.22073166072368622,-0.0743357390165329,0.13130463659763336,-0.13532677292823792,0.12159931659698486,-0.019034482538700104,0.025004953145980835,-0.07781174778938293,-0.0492609404027462,0.25704434514045715,0.13456504046916962,-0.1124487891793251,-0.14865300059318542,0.25253355503082275,-0.230876162648201,0.015754226595163345,0.08327098935842514,-0.010398929938673973,-0.1074594184756279,-0.22934944927692413,0.09456245601177216,0.4086667597293854,0.1773443967103958,-0.18357835710048676,0.049304984509944916,-0.07616749405860901,-0.037006158381700516,0.08946534246206284,-0.027122091501951218,-0.0911942571401596,0.12448665499687195,-0.07916907221078873,0.041569240391254425,0.24662595987319946,0.07877951860427856,0.00920252688229084,0.13484613597393036,-0.006030699238181114,0.05812930688261986,0.05496727302670479,-0.0006002276204526424,-0.09191390872001648,-0.0346074178814888,-0.10678248852491379,0.024119924753904343,0.07880478352308273,-0.052370622754096985,0.035892318934202194,0.10055401921272278,-0.13330046832561493,0.1142927035689354,-0.03627006337046623,-0.041862376034259796,-0.01056132186204195,0.13128270208835602,-0.07197871804237366,-0.059858329594135284,0.13207629323005676,-0.2942293584346771,0.2045702487230301,0.14972005784511566,-0.03099413588643074,0.11303721368312836,0.0909213125705719,0.047228626906871796,0.08247478306293488,0.011994357220828533,-0.15745732188224792,-0.14738091826438904,0.024898488074541092,-0.1203690841794014,0.10517743974924088,0.037110067903995514",1MS21CI033
"-0.13940320909023285,0.051796264946460724,0.05689413100481033,-0.030124574899673462,-0.05008137226104736,-0.029991034418344498,-0.043425507843494415,-0.11814269423484802,0.10534922778606415,-0.1586020141839981,0.1929812878370285,-0.035056211054325104,-0.23558369278907776,-0.08660252392292023,-0.08448468148708344,0.043801311403512955,-0.07265572249889374,-0.2282170206308365,-0.10701091587543488,-0.04870489612221718,0.026084935292601585,-0.019791172817349434,-0.0784192904829979,0.05087791383266449,-0.18208177387714386,-0.2961741089820862,-0.07778796553611755,-0.05374749004840851,0.05678935348987579,-0.08238739520311356,-0.054824795573949814,-0.04814101755619049,-0.24061325192451477,-0.019122913479804993,-0.02405494824051857,0.1434897929430008,0.08540087938308716,0.02824433147907257,0.17928865551948547,-0.012820023111999035,-0.19397400319576263,0.012899479828774929,0.06503748893737793,0.24350731074810028,0.09708751738071442,0.09200605005025864,0.035931069403886795,-0.010991588234901428,0.10570839047431946,-0.24793392419815063,0.10994270443916321,0.12601709365844727,0.17346832156181335,0.026967987418174744,0.09640775620937347,-0.23502813279628754,-0.08515828102827072,0.14146053791046143,-0.10502060502767563,0.10658819228410721,-0.031162533909082413,0.015614952892065048,-0.06886526197195053,-0.047586411237716675,0.21573011577129364,0.11090137809515,-0.10002611577510834,-0.14050769805908203,0.2162064015865326,-0.2241833508014679,0.007648072205483913,0.1082446277141571,-0.019414054229855537,-0.10725311189889908,-0.2088392972946167,0.09579948335886002,0.4515763819217682,0.1510239690542221,-0.18299558758735657,0.059567149728536606,-0.07231061905622482,-0.033577170222997665,0.048083651810884476,-0.03527608513832092,-0.10237988829612732,0.13185106217861176,-0.10666585713624954,0.045750223100185394,0.2376965582370758,0.07225477695465088,0.025095293298363686,0.13155528903007507,0.009602535516023636,0.032971903681755066,0.0583566352725029,-0.00932065024971962,-0.11089718341827393,-0.028725523501634598,-0.0775161162018776,0.0075977640226483345,0.08018162101507187,-0.05542095750570297,0.019804127514362335,0.06020359322428703,-0.14795786142349243,0.11567278206348419,-0.03475944325327873,-0.05167655646800995,-0.016043711453676224,0.13908803462982178,-0.07616964727640152,-0.058196015655994415,0.13487929105758667,-0.2971751391887665,0.18063008785247803,0.1345524787902832,-0.04202687740325928,0.13552801311016083,0.07981707900762558,0.06623116880655289,0.06215585023164749,0.029807616025209427,-0.11435475200414658,-0.1695580929517746,0.028405379503965378,-0.12786085903644562,0.11419011652469635,0.022250905632972717",1MS21CI033
"-0.14213718473911285,0.062166884541511536,0.06396578252315521,-0.03403206169605255,-0.05770808458328247,-0.02525620348751545,-0.05352482199668884,-0.11505588889122009,0.09761390835046768,-0.1568937599658966,0.1874244660139084,-0.04399578273296356,-0.2262096107006073,-0.08089268952608109,-0.07375393062829971,0.04761555418372154,-0.07303793728351593,-0.2249169498682022,-0.10339038819074631,-0.04801668971776962,0.015292851254343987,-0.01948421075940132,-0.08163483440876007,0.06274238973855972,-0.17770805954933167,-0.3070431351661682,-0.0695790946483612,-0.06132883578538895,0.04587433487176895,-0.08477935194969177,-0.04591531306505203,-0.05364708974957466,-0.2444438636302948,-0.022570818662643433,-0.02177063561975956,0.14826232194900513,0.07938499003648758,0.031220246106386185,0.17462947964668274,-0.029265103861689568,-0.19421689212322235,0.008579416200518608,0.06608349084854126,0.24105411767959595,0.09031469374895096,0.09396297484636307,0.03677227348089218,-0.013377988710999489,0.10654136538505554,-0.2527778446674347,0.11737425625324249,0.11523773521184921,0.16119471192359924,0.022624649107456207,0.09798459708690643,-0.23279309272766113,-0.08832848817110062,0.14688913524150848,-0.10546400398015976,0.1100081205368042,-0.042218927294015884,0.014024019241333008,-0.07081414014101028,-0.05220082402229309,0.23006826639175415,0.11577970534563065,-0.09497526288032532,-0.14123190939426422,0.220765620470047,-0.22102682292461395,0.006568075157701969,0.10803767293691635,-0.009679747745394707,-0.10915489494800568,-0.2170976847410202,0.09638906270265579,0.44527488946914673,0.1485363394021988,-0.1950060874223709,0.056751690804958344,-0.07208254933357239,-0.034540750086307526,0.045235775411129,-0.023775290697813034,-0.09237287938594818,0.12999661266803741,-0.09547025710344315,0.04819536209106445,0.23901018500328064,0.06762973964214325,0.029310649260878563,0.13972589373588562,0.010795305483043194,0.030159251764416695,0.058047063648700714,-0.013612489216029644,-0.11172551661729813,-0.033443838357925415,-0.08771564811468124,5.939416587352753e-05,0.08620144426822662,-0.03904338553547859,0.016658075153827667,0.0707680732011795,-0.1619623601436615,0.11509300023317337,-0.03590242192149162,-0.058572545647621155,-0.007041233591735363,0.1429809331893921,-0.07183191925287247,-0.07465432584285736,0.1462048888206482,-0.2966609001159668,0.17328289151191711,0.13586284220218658,-0.042660318315029144,0.14212988317012787,0.07534319162368774,0.06311860680580139,0.07204823195934296,0.023839246481657028,-0.12306959927082062,-0.15720206499099731,0.03997338190674782,-0.12702205777168274,0.09890071302652359,0.025481175631284714",1MS21CI033
"-0.14583954215049744,0.04647698253393173,0.027486290782690048,-0.03972485288977623,-0.02688048966228962,-0.027349915355443954,-0.017406614497303963,-0.11364191770553589,0.10400606691837311,-0.15542331337928772,0.20700053870677948,-0.06234224885702133,-0.2539041340351105,-0.09891443699598312,-0.06674772500991821,0.05296676605939865,-0.08623846620321274,-0.20901663601398468,-0.1098908931016922,-0.04654116556048393,0.016476452350616455,-0.02053643763065338,-0.08944862335920334,0.04606373980641365,-0.17240744829177856,-0.3255189061164856,-0.09360607713460922,-0.05425672605633736,0.05306254327297211,-0.08437054604291916,-0.04079335182905197,-0.03894238546490669,-0.22392907738685608,-0.026638327166438103,-0.002871876582503319,0.14449134469032288,0.07643424719572067,0.013710929080843925,0.1818009614944458,-8.882302790880203e-05,-0.17615880072116852,0.0034881061874330044,0.06167365983128548,0.2572711706161499,0.09361416846513748,0.08798165619373322,0.04213009029626846,-0.026347648352384567,0.08977217972278595,-0.2529226839542389,0.09782226383686066,0.11835068464279175,0.17367225885391235,0.04289660230278969,0.09310463070869446,-0.2275053709745407,-0.07474102824926376,0.1394045054912567,-0.13729643821716309,0.09578246623277664,-0.026121346279978752,0.02465285360813141,-0.05543462932109833,-0.026286989450454712,0.23661543428897858,0.12687323987483978,-0.11841713637113571,-0.1444772481918335,0.2407396137714386,-0.22758625447750092,0.013120722956955433,0.09519262611865997,-0.015739481896162033,-0.13108883798122406,-0.20872192084789276,0.09940983355045319,0.4402601718902588,0.16966304183006287,-0.18273785710334778,0.042291708290576935,-0.09393364191055298,-0.03702756389975548,0.0703987404704094,-0.021605659276247025,-0.09493852406740189,0.11014463752508163,-0.0893576517701149,0.047938454896211624,0.24232499301433563,0.07954815030097961,-0.002313683507964015,0.13978035748004913,0.0057671889662742615,0.037028975784778595,0.06025044992566109,-0.011976403184235096,-0.10051484405994415,-0.02688736841082573,-0.07136842608451843,0.011875530704855919,0.07868286967277527,-0.058000072836875916,0.03180854767560959,0.08972388505935669,-0.1462278813123703,0.13862229883670807,-0.03194937855005264,-0.0545547679066658,-0.015396000817418098,0.1277991682291031,-0.06423423439264297,-0.03572238236665726,0.13248462975025177,-0.32513779401779175,0.19229106605052948,0.14283475279808044,-0.0354432612657547,0.13856035470962524,0.06795690208673477,0.05142395943403244,0.07653018087148666,0.0064412979409098625,-0.13755561411380768,-0.15944917500019073,0.014093334786593914,-0.11092796921730042,0.10979071259498596,0.01385801937431097",1MS21CI033
"-0.15391789376735687,0.049620870500802994,0.036215633153915405,-0.056528009474277496,-0.02604721114039421,-0.02395661361515522,-0.041181884706020355,-0.11056915670633316,0.08854283392429352,-0.15486983954906464,0.19353154301643372,-0.05122306942939758,-0.24050769209861755,-0.11055225133895874,-0.0700501948595047,0.05850718915462494,-0.07455561310052872,-0.21853484213352203,-0.09936429560184479,-0.03633877635002136,0.004494225140661001,-0.02320336550474167,-0.08149666339159012,0.03410883992910385,-0.1558469533920288,-0.3322160840034485,-0.08639102429151535,-0.061133354902267456,0.06900809705257416,-0.06406015902757645,-0.06500987708568573,-0.049286846071481705,-0.24173010885715485,-0.03217257559299469,-0.010679829865694046,0.15491162240505219,0.0807584673166275,0.0432167574763298,0.1789170354604721,0.0002747233957052231,-0.17771898210048676,-0.003504149615764618,0.057377733290195465,0.2642805874347687,0.1066446602344513,0.10292595624923706,0.0414440892636776,-0.0243914183229208,0.08483659476041794,-0.2591831088066101,0.12099242210388184,0.10345134139060974,0.15512590110301971,0.03677564486861229,0.09144994616508484,-0.21803167462348938,-0.0767081156373024,0.13323147594928741,-0.13687434792518616,0.12132369726896286,-0.016995424404740334,0.022342499345541,-0.07490727305412292,-0.05059342086315155,0.25578901171684265,0.13300873339176178,-0.11168094724416733,-0.15089426934719086,0.2537704408168793,-0.23040463030338287,0.013645218685269356,0.08074387907981873,-0.007933394983410835,-0.10860606282949448,-0.22587594389915466,0.09414661675691605,0.4073578715324402,0.18212006986141205,-0.18588030338287354,0.04577767103910446,-0.07776731252670288,-0.034354742616415024,0.09383567422628403,-0.02812132239341736,-0.08519503474235535,0.12440049648284912,-0.07864008098840714,0.03885775804519653,0.24635502696037292,0.07460680603981018,0.009479287080466747,0.13924957811832428,-0.004900706931948662,0.05334879457950592,0.058333057910203934,-0.0028767380863428116,-0.09380573034286499,-0.0315646231174469,-0.10604710876941681,0.018827516585588455,0.07836715131998062,-0.05442868173122406,0.04131262004375458,0.09761004149913788,-0.1302521526813507,0.1211092472076416,-0.03761107847094536,-0.039643511176109314,-0.009226660244166851,0.12848472595214844,-0.07163254916667938,-0.06051640957593918,0.1381496638059616,-0.2899632155895233,0.2079128473997116,0.15106895565986633,-0.029330482706427574,0.11822421103715897,0.09321680665016174,0.048593275249004364,0.07853467762470245,0.007000435143709183,-0.15401753783226013,-0.1501139998435974,0.02095991000533104,-0.12290307134389877,0.10836133360862732,0.035884253680706024",1MS21CI033
"-0.15830105543136597,0.029138794168829918,0.06950171291828156,-0.04008425772190094,-0.05198677256703377,-0.022596126422286034,-0.058326806873083115,-0.09980011731386185,0.11049073934555054,-0.14108818769454956,0.19422093033790588,-0.041355788707733154,-0.20723968744277954,-0.09710978716611862,-0.08070290833711624,0.061736442148685455,-0.05890538915991783,-0.20530948042869568,-0.08878006041049957,-0.04830557852983475,-0.0024825118016451597,-0.011149907484650612,-0.07118665426969528,0.059747375547885895,-0.1801617443561554,-0.3271650969982147,-0.07977766543626785,-0.0625724121928215,0.02321084402501583,-0.1063847616314888,-0.03776504099369049,-0.03324854001402855,-0.2361752986907959,-0.028973713517189026,0.004457257688045502,0.16767618060112,0.0694199651479721,0.024153612554073334,0.16849686205387115,-0.029233375564217567,-0.17033886909484863,-0.004774671979248524,0.06614673882722855,0.24173258244991302,0.10226777195930481,0.09794233739376068,0.035879433155059814,-0.026119044050574303,0.11372912675142288,-0.2405107170343399,0.11318499594926834,0.09998446702957153,0.14401018619537354,0.02229536697268486,0.10674882680177689,-0.19702614843845367,-0.0755423977971077,0.14426496624946594,-0.11221350729465485,0.10825569182634354,-0.03837897628545761,0.013876027427613735,-0.0657225251197815,-0.04945075511932373,0.225421741604805,0.10904520004987717,-0.09908705949783325,-0.14058181643486023,0.23368462920188904,-0.22355596721172333,0.018249213695526123,0.09829271584749222,-0.004845461808145046,-0.12641362845897675,-0.21878033876419067,0.09569170325994492,0.4334333539009094,0.15720289945602417,-0.19329597055912018,0.04904141277074814,-0.063148632645607,-0.0362948477268219,0.03000684827566147,-0.026772918179631233,-0.10249217599630356,0.12644290924072266,-0.08084520697593689,0.0375288650393486,0.2524074614048004,0.09320918470621109,0.032612137496471405,0.1486930400133133,0.0003476925194263458,0.025441188365221024,0.0731392502784729,-0.015972858294844627,-0.10174386948347092,-0.02966013178229332,-0.08587878942489624,0.001492510549724102,0.08348125219345093,-0.05925026535987854,0.04043737053871155,0.08235099911689758,-0.16555684804916382,0.12820200622081757,-0.0530526377260685,-0.05268562585115433,3.0868686735630035e-05,0.149757981300354,-0.08792421221733093,-0.0734269917011261,0.1562667042016983,-0.2948397397994995,0.16759330034255981,0.12886297702789307,-0.0177316777408123,0.14535187184810638,0.0735141932964325,0.08277258276939392,0.06073765829205513,0.02551416866481304,-0.10614162683486938,-0.14600040018558502,0.02277074009180069,-0.12317808717489243,0.10672888904809952,0.03212469443678856",1MS21CI033
"-0.1419185996055603,0.055013470351696014,0.05291435122489929,-0.029744217172265053,-0.05313095077872276,-0.030439287424087524,-0.04750768840312958,-0.11657513678073883,0.09988494217395782,-0.15399856865406036,0.19123461842536926,-0.039495714008808136,-0.23266075551509857,-0.08443733304738998,-0.07762480527162552,0.04603291675448418,-0.07555445283651352,-0.21946492791175842,-0.10897503793239594,-0.05129324644804001,0.024674803018569946,-0.01783904805779457,-0.078017458319664,0.05504966527223587,-0.18035101890563965,-0.2988605797290802,-0.07965924590826035,-0.052061669528484344,0.05644060671329498,-0.08755561709403992,-0.0476292185485363,-0.050879932940006256,-0.23665834963321686,-0.019075702875852585,-0.01943550631403923,0.1436813920736313,0.08371938019990921,0.02343473583459854,0.18352526426315308,-0.015144063159823418,-0.1899111121892929,0.008717573247849941,0.06820330023765564,0.24291525781154633,0.095174640417099,0.09294210374355316,0.036368343979120255,-0.00954430177807808,0.10646776109933853,-0.24689911305904388,0.10695599019527435,0.12463012337684631,0.1666707694530487,0.026090865954756737,0.09858052432537079,-0.23471754789352417,-0.08675451576709747,0.14435823261737823,-0.10403069108724594,0.09959503263235092,-0.036667197942733765,0.018492629751563072,-0.07003409415483475,-0.050849854946136475,0.2171172797679901,0.11132673174142838,-0.10103640705347061,-0.14040052890777588,0.2143547534942627,-0.22208340466022491,0.008443154394626617,0.10765419900417328,-0.018404318019747734,-0.10832485556602478,-0.21269477903842926,0.09383586049079895,0.45277708768844604,0.14798995852470398,-0.18396195769309998,0.05454595386981964,-0.07075013965368271,-0.03914963826537132,0.046523597091436386,-0.03307110443711281,-0.10121582448482513,0.1270090937614441,-0.10023687034845352,0.04874017834663391,0.2363480180501938,0.07130353897809982,0.027526963502168655,0.13113529980182648,0.01180578675121069,0.033703677356243134,0.05494920164346695,-0.010125765576958656,-0.11098752915859222,-0.03020230308175087,-0.07333021610975266,0.008987818844616413,0.08297859132289886,-0.05406424403190613,0.02231193706393242,0.06578298658132553,-0.15392467379570007,0.11689063906669617,-0.03061489947140217,-0.05591293051838875,-0.015268214046955109,0.1423923373222351,-0.07931850105524063,-0.0597287081182003,0.13901036977767944,-0.30069610476493835,0.17483584582805634,0.13914406299591064,-0.04782342165708542,0.1365298628807068,0.07624991238117218,0.06954984366893768,0.06255310028791428,0.032014086842536926,-0.11520520597696304,-0.1667160838842392,0.02651556022465229,-0.12497014552354813,0.10594786703586578,0.020013391971588135",1MS21CI033
"-0.1434500813484192,0.06462957710027695,0.06139475107192993,-0.03235466405749321,-0.056822970509529114,-0.022499985992908478,-0.051692813634872437,-0.1141589805483818,0.09889141470193863,-0.15701647102832794,0.189112588763237,-0.042975686490535736,-0.22382907569408417,-0.08475694805383682,-0.07521381974220276,0.050361230969429016,-0.0730368047952652,-0.2284323126077652,-0.10277535021305084,-0.0450984388589859,0.017698422074317932,-0.025577425956726074,-0.07961259037256241,0.06270338594913483,-0.1791054606437683,-0.3091525733470917,-0.0689665824174881,-0.06172557920217514,0.053254906088113785,-0.08397195488214493,-0.04930127039551735,-0.05204785615205765,-0.24481847882270813,-0.021882720291614532,-0.02236424945294857,0.1494869738817215,0.07739070802927017,0.03201213479042053,0.17599433660507202,-0.029223360121250153,-0.19674943387508392,0.012638665735721588,0.06437580287456512,0.24307987093925476,0.09335866570472717,0.0938202440738678,0.038168542087078094,-0.012803900986909866,0.10649922490119934,-0.25421544909477234,0.1163121834397316,0.11463654786348343,0.1631094366312027,0.024274934083223343,0.09853722155094147,-0.23312102258205414,-0.08705097436904907,0.14788664877414703,-0.10476864874362946,0.11100157350301743,-0.04516855999827385,0.012748396955430508,-0.06915156543254852,-0.05283261463046074,0.23075862228870392,0.11717405170202255,-0.09438275545835495,-0.14121204614639282,0.22496049106121063,-0.21993134915828705,0.008615834638476372,0.10865114629268646,-0.008486190810799599,-0.10914719849824905,-0.21566195785999298,0.096488818526268,0.44625404477119446,0.1535237729549408,-0.1966940462589264,0.05791446939110756,-0.06993357837200165,-0.03273552656173706,0.046202510595321655,-0.022396791726350784,-0.0950159877538681,0.12815111875534058,-0.09850218892097473,0.042735613882541656,0.2400391399860382,0.06840060651302338,0.02903853729367256,0.13887560367584229,0.01228284277021885,0.0325508713722229,0.05875978618860245,-0.015561800450086594,-0.11333584785461426,-0.03409784659743309,-0.0909508764743805,-0.0036991341039538383,0.08090060949325562,-0.0408010333776474,0.014707138761878014,0.07066759467124939,-0.1598251909017563,0.11604528874158859,-0.03596899285912514,-0.055615030229091644,-0.008871916681528091,0.1460159868001938,-0.06918098032474518,-0.07197435945272446,0.14206308126449585,-0.29600897431373596,0.17651046812534332,0.13834962248802185,-0.03906351327896118,0.14143215119838715,0.08078232407569885,0.0615762323141098,0.0730067640542984,0.024317678064107895,-0.123126320540905,-0.15756289660930634,0.04040520265698433,-0.13064907491207123,0.09866578876972198,0.0257902592420578",1MS21CI033
"-0.13955214619636536,0.05516914278268814,0.026024265214800835,-0.04173903167247772,-0.030268989503383636,-0.027470925822854042,-0.01689702831208706,-0.12142186611890793,0.1096697673201561,-0.15442276000976562,0.20967040956020355,-0.06150529533624649,-0.2569797933101654,-0.0872027724981308,-0.07153642177581787,0.053603313863277435,-0.08095277845859528,-0.2090834230184555,-0.1067463755607605,-0.048904698342084885,0.012379349209368229,-0.019881196320056915,-0.0913812443614006,0.049131281673908234,-0.1706375628709793,-0.3226700723171234,-0.09452132880687714,-0.05299157649278641,0.05133046954870224,-0.07355520874261856,-0.0379624217748642,-0.030978215858340263,-0.22468307614326477,-0.027210375294089317,-0.005103854462504387,0.14486970007419586,0.06923869997262955,0.017479699105024338,0.185594841837883,0.008542175404727459,-0.17081987857818604,0.0030114389955997467,0.05724205821752548,0.2626573443412781,0.08873843401670456,0.08809612691402435,0.05033329874277115,-0.026162778958678246,0.08276091516017914,-0.24641871452331543,0.09764479845762253,0.11990741640329361,0.17945364117622375,0.04622148349881172,0.08712338656187057,-0.23336562514305115,-0.07573951780796051,0.14169643819332123,-0.14240726828575134,0.09934516996145248,-0.023010849952697754,0.02173454873263836,-0.053619492799043655,-0.02916061133146286,0.2475249171257019,0.12941159307956696,-0.11788534373044968,-0.13592882454395294,0.24611113965511322,-0.2266172468662262,0.009300504811108112,0.08842340111732483,-0.017385510727763176,-0.13332025706768036,-0.20902231335639954,0.10144248604774475,0.4353421926498413,0.17497506737709045,-0.18219301104545593,0.042741406708955765,-0.0933636799454689,-0.034990180283784866,0.07156185805797577,-0.02313748002052307,-0.09324659407138824,0.1104235053062439,-0.08745001256465912,0.0403737872838974,0.24413126707077026,0.0767335444688797,-0.005462260916829109,0.1444469690322876,0.004964036867022514,0.036565735936164856,0.05835377052426338,-0.016184305772185326,-0.10009881108999252,-0.028193561360239983,-0.07360514253377914,0.012253060936927795,0.06429257988929749,-0.0596746951341629,0.03101232647895813,0.08335025608539581,-0.1481596678495407,0.13818517327308655,-0.02862335555255413,-0.053163088858127594,-0.023067209869623184,0.13092511892318726,-0.06853874027729034,-0.04184957593679428,0.140757754445076,-0.3257339596748352,0.19493456184864044,0.1415552943944931,-0.03722197562456131,0.14454936981201172,0.07229838520288467,0.053377337753772736,0.07697275280952454,0.0020713359117507935,-0.13504980504512787,-0.1606631875038147,0.01811390183866024,-0.11096987128257751,0.11274644732475281,0.02157803252339363",1MS21CI033
"-0.15592016279697418,0.04309657961130142,0.034880030900239944,-0.057583730667829514,-0.02325567603111267,-0.025939088314771652,-0.03874145820736885,-0.10992202162742615,0.09307950735092163,-0.15828388929367065,0.19534680247306824,-0.055344950407743454,-0.2364966869354248,-0.10435204207897186,-0.07365113496780396,0.05580475926399231,-0.075213223695755,-0.217690572142601,-0.09791557490825653,-0.035798296332359314,0.00503969844430685,-0.02707240730524063,-0.08097998797893524,0.0375380739569664,-0.15708027780056,-0.3304695188999176,-0.08936448395252228,-0.06409865617752075,0.06720366328954697,-0.07000310719013214,-0.06492432951927185,-0.045379091054201126,-0.24512124061584473,-0.032323211431503296,-0.013692659325897694,0.1574072539806366,0.0817733034491539,0.04092766344547272,0.1828690469264984,-0.002292994409799576,-0.1764136403799057,-0.00458990503102541,0.06466824561357498,0.26034387946128845,0.106096051633358,0.10471642017364502,0.03434641286730766,-0.02447117120027542,0.09020771831274033,-0.25912943482398987,0.1210598275065422,0.10056327283382416,0.15849706530570984,0.03835652768611908,0.09187915921211243,-0.21802876889705658,-0.07425352931022644,0.13059984147548676,-0.13364778459072113,0.12103291600942612,-0.019170254468917847,0.02548014372587204,-0.07441789656877518,-0.04881720244884491,0.2574821710586548,0.1330176740884781,-0.11253034323453903,-0.14696019887924194,0.2556018531322479,-0.22842007875442505,0.013283668085932732,0.08349895477294922,-0.01051865704357624,-0.10914535075426102,-0.22738954424858093,0.09578631073236465,0.41102346777915955,0.1762387901544571,-0.1777101457118988,0.04849691316485405,-0.07602415978908539,-0.039527758955955505,0.08697754889726639,-0.025825876742601395,-0.08953931927680969,0.1214660108089447,-0.07547805458307266,0.04351069778203964,0.24817818403244019,0.07905486226081848,0.008287936449050903,0.1335431933403015,-0.010095059871673584,0.05883226543664932,0.05339677631855011,-0.001585153746418655,-0.09411568939685822,-0.030152106657624245,-0.10727347433567047,0.023320350795984268,0.07899592816829681,-0.04965483397245407,0.03610237315297127,0.10281016677618027,-0.13259226083755493,0.11460523307323456,-0.03837341442704201,-0.044819366186857224,-0.008322452194988728,0.13142623007297516,-0.0746784508228302,-0.058277007192373276,0.13356728851795197,-0.2936036288738251,0.20557445287704468,0.14833495020866394,-0.027138574048876762,0.11466602236032486,0.09318725764751434,0.04570015147328377,0.08379831165075302,0.011186140589416027,-0.16226492822170258,-0.14823292195796967,0.025289729237556458,-0.12252838164567947,0.10569702833890915,0.035513948649168015",1MS21CI033
